id,equation,family,type,depth,consume,threshold_eV,electron_energy_cost_eV,rate_value,rate_unit,rate_basis,reverse_rate,frequency_upper_bound_s-1,relevance,delta_g_eV,status,source
cand_e_SF2_to_e_SF2,e + SF2 -> e + SF2,electron,elastic,1,cross_section,0.0,,,,,,,unknown,0.0,candidate,conservation allows this channel; no source has been consulted
cand_e_SF2_to_e_SF2_v,e + SF2 -> e + SF2_v,electron,excitation,1,cross_section,,,,,,,,unknown,,candidate,conservation allows this channel; no source has been consulted
cand_e_SF2_v_to_e_SF2,e + SF2_v -> e + SF2,electron,deexcitation,1,cross_section,0.0,0.0,,,,,,unknown,,candidate,conservation allows this channel; no source has been consulted
cand_e_SF2_to_e_SF2*,e + SF2 -> e + SF2*,electron,excitation,1,cross_section,,,,,,,,unknown,,candidate,conservation allows this channel; no source has been consulted
cand_e_SF2*_to_e_SF2,e + SF2* -> e + SF2,electron,deexcitation,1,cross_section,0.0,0.0,,,,,,unknown,,candidate,conservation allows this channel; no source has been consulted
cand_e_SF2_to_e_e_SFp_F,e + SF2 -> e + e + SF+ + F,electron,dissociative_ionization,1,cross_section,,,,,,,,unknown,13.64775595445915,candidate,conservation allows this channel; no source has been consulted
cand_e_SF2_to_e_S_F2,e + SF2 -> e + S + F2,electron,dissociation,1,cross_section,,-5.9475370000000005,,,,,,unknown,3.1678315246332445,candidate,conservation allows this channel; no source has been consulted
cand_e_SF2_to_e_e_Sp_F2,e + SF2 -> e + e + S+ + F2,electron,dissociative_ionization,1,cross_section,,,,,,,,unknown,15.91280279399205,candidate,conservation allows this channel; no source has been consulted
cand_e_SF3_to_e_SF3,e + SF3 -> e + SF3,electron,elastic,1,cross_section,0.0,,,,,,,unknown,0.0,candidate,conservation allows this channel; no source has been consulted
cand_e_SF3_to_e_SF3_v,e + SF3 -> e + SF3_v,electron,excitation,1,cross_section,,,,,,,,unknown,,candidate,conservation allows this channel; no source has been consulted
cand_e_SF3_v_to_e_SF3,e + SF3_v -> e + SF3,electron,deexcitation,1,cross_section,0.0,0.0,,,,,,unknown,,candidate,conservation allows this channel; no source has been consulted
cand_e_SF3_to_e_SF3*,e + SF3 -> e + SF3*,electron,excitation,1,cross_section,,,,,,,,unknown,,candidate,conservation allows this channel; no source has been consulted
cand_e_SF3*_to_e_SF3,e + SF3* -> e + SF3,electron,deexcitation,1,cross_section,0.0,0.0,,,,,,unknown,,candidate,conservation allows this channel; no source has been consulted
cand_e_SF3_to_e_e_SF2p_F,e + SF3 -> e + e + SF2+ + F,electron,dissociative_ionization,1,cross_section,,,,,,,,unknown,12.747010834364685,candidate,conservation allows this channel; no source has been consulted
cand_e_SF3_to_e_SF_F2,e + SF3 -> e + SF + F2,electron,dissociation,1,cross_section,,,,,,,,unknown,4.7595299349968165,candidate,conservation allows this channel; no source has been consulted
cand_e_SF3_to_e_e_SFp_F2,e + SF3 -> e + e + SF+ + F2,electron,dissociative_ionization,1,cross_section,,,,,,,,unknown,14.905620800989665,candidate,conservation allows this channel; no source has been consulted
cand_e_SF4_to_e_SF4,e + SF4 -> e + SF4,electron,elastic,1,cross_section,0.0,,,,,,,unknown,0.0,candidate,conservation allows this channel; no source has been consulted
cand_e_SF4_to_e_SF4_v,e + SF4 -> e + SF4_v,electron,excitation,1,cross_section,,-0.07669999999999977,,,,,,unknown,,candidate,conservation allows this channel; no source has been consulted
cand_e_SF4_v_to_e_SF4,e + SF4_v -> e + SF4,electron,deexcitation,1,cross_section,0.0,0.0,,,,,,unknown,,candidate,conservation allows this channel; no source has been consulted
cand_e_SF4_to_e_SF4*,e + SF4 -> e + SF4*,electron,excitation,1,cross_section,,,,,,,,unknown,,candidate,conservation allows this channel; no source has been consulted
cand_e_SF4*_to_e_SF4,e + SF4* -> e + SF4,electron,deexcitation,1,cross_section,0.0,0.0,,,,,,unknown,,candidate,conservation allows this channel; no source has been consulted
cand_e_SF4_to_e_SF2_F2,e + SF4 -> e + SF2 + F2,electron,dissociation,1,cross_section,,-4.83545,,,,,,unknown,4.168857583138431,candidate,conservation allows this channel; no source has been consulted
cand_e_SF4_to_e_e_SF2p_F2,e + SF4 -> e + e + SF2+ + F2,electron,dissociative_ionization,1,cross_section,,,,,,,,unknown,14.499190523882866,candidate,conservation allows this channel; no source has been consulted
cand_e_SF5_to_e_SF5,e + SF5 -> e + SF5,electron,elastic,1,cross_section,0.0,,,,,,,unknown,0.0,candidate,conservation allows this channel; no source has been consulted
cand_e_SF5_to_e_SF5_v,e + SF5 -> e + SF5_v,electron,excitation,1,cross_section,,,,,,,,unknown,,candidate,conservation allows this channel; no source has been consulted
cand_e_SF5_v_to_e_SF5,e + SF5_v -> e + SF5,electron,deexcitation,1,cross_section,0.0,0.0,,,,,,unknown,,candidate,conservation allows this channel; no source has been consulted
cand_e_SF5_to_e_SF5*,e + SF5 -> e + SF5*,electron,excitation,1,cross_section,,,,,,,,unknown,,candidate,conservation allows this channel; no source has been consulted
cand_e_SF5*_to_e_SF5,e + SF5* -> e + SF5,electron,deexcitation,1,cross_section,0.0,0.0,,,,,,unknown,,candidate,conservation allows this channel; no source has been consulted
cand_e_SF5_to_e_SF3_F2,e + SF5 -> e + SF3 + F2,electron,dissociation,1,cross_section,,,,,,,,unknown,3.437886002256308,candidate,conservation allows this channel; no source has been consulted
cand_e_SF5_to_e_e_SF3p_F2,e + SF5 -> e + e + SF3+ + F2,electron,dissociative_ionization,1,cross_section,,,,,,,,unknown,12.803242428404012,candidate,conservation allows this channel; no source has been consulted
cand_e_SF6*_to_e_SF6*,e + SF6* -> e + SF6*,electron,elastic,1,cross_section,0.0,,,,,,,unknown,,candidate,conservation allows this channel; no source has been consulted
cand_e_SF6*_to_e_e_SF6p,e + SF6* -> e + e + SF6+,electron,ionization,1,cross_section,,,,,,,,unknown,,candidate,conservation allows this channel; no source has been consulted
cand_e_SF6*_to_e_SF5_F,e + SF6* -> e + SF5 + F,electron,dissociation,1,cross_section,,,,,,,,unknown,,candidate,conservation allows this channel; no source has been consulted
cand_e_SF6*_to_e_e_SF5p_F,e + SF6* -> e + e + SF5+ + F,electron,dissociative_ionization,1,cross_section,,,,,,,,unknown,,candidate,conservation allows this channel; no source has been consulted
cand_e_SF6*_to_e_SF4_F2,e + SF6* -> e + SF4 + F2,electron,dissociation,1,cross_section,,,,,,,,unknown,,candidate,conservation allows this channel; no source has been consulted
cand_e_SF6*_to_e_e_SF4p_F2,e + SF6* -> e + e + SF4+ + F2,electron,dissociative_ionization,1,cross_section,,,,,,,,unknown,,candidate,conservation allows this channel; no source has been consulted
cand_e_SF6_v_to_e_SF6_v,e + SF6_v -> e + SF6_v,electron,elastic,1,cross_section,0.0,,,,,,,unknown,,candidate,conservation allows this channel; no source has been consulted
cand_e_SF6_v_to_e_e_SF6p,e + SF6_v -> e + e + SF6+,electron,ionization,1,cross_section,,,,,,,,unknown,,candidate,conservation allows this channel; no source has been consulted
cand_e_SF6_v_to_e_SF5_F,e + SF6_v -> e + SF5 + F,electron,dissociation,1,cross_section,,,,,,,,unknown,,candidate,conservation allows this channel; no source has been consulted
cand_e_SF6_v_to_e_e_SF5p_F,e + SF6_v -> e + e + SF5+ + F,electron,dissociative_ionization,1,cross_section,,,,,,,,unknown,,candidate,conservation allows this channel; no source has been consulted
cand_e_SF6_v_to_e_SF4_F2,e + SF6_v -> e + SF4 + F2,electron,dissociation,1,cross_section,,,,,,,,unknown,,candidate,conservation allows this channel; no source has been consulted
cand_e_SF6_v_to_e_e_SF4p_F2,e + SF6_v -> e + e + SF4+ + F2,electron,dissociative_ionization,1,cross_section,,,,,,,,unknown,,candidate,conservation allows this channel; no source has been consulted
cand_SF2_diss_S_1D,e + SF2 -> e + F2 + S_1D,electron,dissociation,1,cross_section,,-7.092979000000001,,,,,,unknown,4.3132735126143436,candidate,"bond energy 5.95 eV plus the 1.15 eV level; the thermodynamic limit, below any measured onset"
cand_SF2_diss_S_1S,e + SF2 -> e + F2 + S_1S,electron,dissociation,1,cross_section,,-8.697501,,,,,,unknown,5.917795495778406,candidate,"bond energy 5.95 eV plus the 2.75 eV level; the thermodynamic limit, below any measured onset"
cand_O2_v_Ar_vt,O2_v + Ar -> O2 + Ar,neutral_neutral,vibrational_relaxation,1,rate_coefficient,0.0,,,,,,,unknown,,candidate,a heavy collision de-excites the manifold; the rate depends strongly on which partner it is
cand_O2_v_Ar_4s_vt,O2_v + Ar_4s -> O2 + Ar_4s,neutral_neutral,vibrational_relaxation,1,rate_coefficient,0.0,,,,,,,unknown,,candidate,a heavy collision de-excites the manifold; the rate depends strongly on which partner it is
cand_O2_v_F_vt,O2_v + F -> O2 + F,neutral_neutral,vibrational_relaxation,1,rate_coefficient,0.0,,,,,,,unknown,,candidate,a heavy collision de-excites the manifold; the rate depends strongly on which partner it is
cand_O2_v_F2_vt,O2_v + F2 -> O2 + F2,neutral_neutral,vibrational_relaxation,1,rate_coefficient,0.0,,,,,,,unknown,,candidate,a heavy collision de-excites the manifold; the rate depends strongly on which partner it is
cand_O2_v_O_vt,O2_v + O -> O2 + O,neutral_neutral,vibrational_relaxation,1,rate_coefficient,0.0,,,,,,,unknown,,candidate,a heavy collision de-excites the manifold; the rate depends strongly on which partner it is
cand_O2_v_O2_vt,O2_v + O2 -> O2 + O2,neutral_neutral,vibrational_relaxation,1,rate_coefficient,0.0,,,,,,,unknown,,candidate,a heavy collision de-excites the manifold; the rate depends strongly on which partner it is
cand_O2_v_O2_a1Delta_vt,O2_v + O2_a1Delta -> O2 + O2_a1Delta,neutral_neutral,vibrational_relaxation,1,rate_coefficient,0.0,,,,,,,unknown,,candidate,a heavy collision de-excites the manifold; the rate depends strongly on which partner it is
cand_O2_v_O2_b1Sigma_vt,O2_v + O2_b1Sigma -> O2 + O2_b1Sigma,neutral_neutral,vibrational_relaxation,1,rate_coefficient,0.0,,,,,,,unknown,,candidate,a heavy collision de-excites the manifold; the rate depends strongly on which partner it is
cand_O2_v_O_1D_vt,O2_v + O_1D -> O2 + O_1D,neutral_neutral,vibrational_relaxation,1,rate_coefficient,0.0,,,,,,,unknown,,candidate,a heavy collision de-excites the manifold; the rate depends strongly on which partner it is
cand_O2_v_O_1S_vt,O2_v + O_1S -> O2 + O_1S,neutral_neutral,vibrational_relaxation,1,rate_coefficient,0.0,,,,,,,unknown,,candidate,a heavy collision de-excites the manifold; the rate depends strongly on which partner it is
cand_O2_v_SF_vt,O2_v + SF -> O2 + SF,neutral_neutral,vibrational_relaxation,1,rate_coefficient,0.0,,,,,,,unknown,,candidate,a heavy collision de-excites the manifold; the rate depends strongly on which partner it is
cand_O2_v_SF2_vt,O2_v + SF2 -> O2 + SF2,neutral_neutral,vibrational_relaxation,1,rate_coefficient,0.0,,,,,,,unknown,,candidate,a heavy collision de-excites the manifold; the rate depends strongly on which partner it is
cand_O2_v_SF3_vt,O2_v + SF3 -> O2 + SF3,neutral_neutral,vibrational_relaxation,1,rate_coefficient,0.0,,,,,,,unknown,,candidate,a heavy collision de-excites the manifold; the rate depends strongly on which partner it is
cand_O2_v_SF4_vt,O2_v + SF4 -> O2 + SF4,neutral_neutral,vibrational_relaxation,1,rate_coefficient,0.0,,,,,,,unknown,,candidate,a heavy collision de-excites the manifold; the rate depends strongly on which partner it is
cand_O2_v_SF5_vt,O2_v + SF5 -> O2 + SF5,neutral_neutral,vibrational_relaxation,1,rate_coefficient,0.0,,,,,,,unknown,,candidate,a heavy collision de-excites the manifold; the rate depends strongly on which partner it is
cand_O2_v_SF6_vt,O2_v + SF6 -> O2 + SF6,neutral_neutral,vibrational_relaxation,1,rate_coefficient,0.0,,,,,,,unknown,,candidate,a heavy collision de-excites the manifold; the rate depends strongly on which partner it is
cand_O2_v_SF6*_vt,O2_v + SF6* -> O2 + SF6*,neutral_neutral,vibrational_relaxation,1,rate_coefficient,0.0,,,,,,,unknown,,candidate,a heavy collision de-excites the manifold; the rate depends strongly on which partner it is
cand_O2_v_SF6_v_vt,O2_v + SF6_v -> O2 + SF6_v,neutral_neutral,vibrational_relaxation,1,rate_coefficient,0.0,,,,,,,unknown,,candidate,a heavy collision de-excites the manifold; the rate depends strongly on which partner it is
cand_SF6_v_Ar_vt,SF6_v + Ar -> SF6 + Ar,neutral_neutral,vibrational_relaxation,1,rate_coefficient,0.0,,,,,,,unknown,,candidate,a heavy collision de-excites the manifold; the rate depends strongly on which partner it is
cand_SF6_v_Ar_4s_vt,SF6_v + Ar_4s -> SF6 + Ar_4s,neutral_neutral,vibrational_relaxation,1,rate_coefficient,0.0,,,,,,,unknown,,candidate,a heavy collision de-excites the manifold; the rate depends strongly on which partner it is
cand_SF6_v_F_vt,SF6_v + F -> SF6 + F,neutral_neutral,vibrational_relaxation,1,rate_coefficient,0.0,,,,,,,unknown,,candidate,a heavy collision de-excites the manifold; the rate depends strongly on which partner it is
cand_SF6_v_F2_vt,SF6_v + F2 -> SF6 + F2,neutral_neutral,vibrational_relaxation,1,rate_coefficient,0.0,,,,,,,unknown,,candidate,a heavy collision de-excites the manifold; the rate depends strongly on which partner it is
cand_SF6_v_O_vt,SF6_v + O -> SF6 + O,neutral_neutral,vibrational_relaxation,1,rate_coefficient,0.0,,,,,,,unknown,,candidate,a heavy collision de-excites the manifold; the rate depends strongly on which partner it is
cand_SF6_v_O2_vt,SF6_v + O2 -> SF6 + O2,neutral_neutral,vibrational_relaxation,1,rate_coefficient,0.0,,,,,,,unknown,,candidate,a heavy collision de-excites the manifold; the rate depends strongly on which partner it is
cand_SF6_v_O2_a1Delta_vt,SF6_v + O2_a1Delta -> SF6 + O2_a1Delta,neutral_neutral,vibrational_relaxation,1,rate_coefficient,0.0,,,,,,,unknown,,candidate,a heavy collision de-excites the manifold; the rate depends strongly on which partner it is
cand_SF6_v_O2_b1Sigma_vt,SF6_v + O2_b1Sigma -> SF6 + O2_b1Sigma,neutral_neutral,vibrational_relaxation,1,rate_coefficient,0.0,,,,,,,unknown,,candidate,a heavy collision de-excites the manifold; the rate depends strongly on which partner it is
cand_SF6_v_O2_v_vt,SF6_v + O2_v -> SF6 + O2_v,neutral_neutral,vibrational_relaxation,1,rate_coefficient,0.0,,,,,,,unknown,,candidate,a heavy collision de-excites the manifold; the rate depends strongly on which partner it is
cand_SF6_v_O_1D_vt,SF6_v + O_1D -> SF6 + O_1D,neutral_neutral,vibrational_relaxation,1,rate_coefficient,0.0,,,,,,,unknown,,candidate,a heavy collision de-excites the manifold; the rate depends strongly on which partner it is
cand_SF6_v_O_1S_vt,SF6_v + O_1S -> SF6 + O_1S,neutral_neutral,vibrational_relaxation,1,rate_coefficient,0.0,,,,,,,unknown,,candidate,a heavy collision de-excites the manifold; the rate depends strongly on which partner it is
cand_SF6_v_SF_vt,SF6_v + SF -> SF6 + SF,neutral_neutral,vibrational_relaxation,1,rate_coefficient,0.0,,,,,,,unknown,,candidate,a heavy collision de-excites the manifold; the rate depends strongly on which partner it is
cand_SF6_v_SF2_vt,SF6_v + SF2 -> SF6 + SF2,neutral_neutral,vibrational_relaxation,1,rate_coefficient,0.0,,,,,,,unknown,,candidate,a heavy collision de-excites the manifold; the rate depends strongly on which partner it is
cand_SF6_v_SF3_vt,SF6_v + SF3 -> SF6 + SF3,neutral_neutral,vibrational_relaxation,1,rate_coefficient,0.0,,,,,,,unknown,,candidate,a heavy collision de-excites the manifold; the rate depends strongly on which partner it is
cand_SF6_v_SF4_vt,SF6_v + SF4 -> SF6 + SF4,neutral_neutral,vibrational_relaxation,1,rate_coefficient,0.0,,,,,,,unknown,,candidate,a heavy collision de-excites the manifold; the rate depends strongly on which partner it is
cand_SF6_v_SF5_vt,SF6_v + SF5 -> SF6 + SF5,neutral_neutral,vibrational_relaxation,1,rate_coefficient,0.0,,,,,,,unknown,,candidate,a heavy collision de-excites the manifold; the rate depends strongly on which partner it is
cand_SF6_v_SF6_vt,SF6_v + SF6 -> SF6 + SF6,neutral_neutral,vibrational_relaxation,1,rate_coefficient,0.0,,,,,,,unknown,,candidate,a heavy collision de-excites the manifold; the rate depends strongly on which partner it is
cand_SF6_v_SF6*_vt,SF6_v + SF6* -> SF6 + SF6*,neutral_neutral,vibrational_relaxation,1,rate_coefficient,0.0,,,,,,,unknown,,candidate,a heavy collision de-excites the manifold; the rate depends strongly on which partner it is
cand_Arp_F_char_Ar_Fp,Ar+ + F -> Ar + F+,ion_neutral,charge_transfer,1,rate_coefficient,1.6632100000000012,,4.871223276821828e-16,m3/s,langevin_estimate,,352821.2657106786,fast,1.705616646359994,candidate,"delta H = +1.66 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_Arp_F2_char_Ar_F2p,Ar+ + F2 -> Ar + F2+,ion_neutral,charge_transfer,1,rate_coefficient,0.0,,,,,,,unknown,,candidate,"delta H = -0.07 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_Arp_F2_reac_Arp_F_F,Ar+ + F2 -> Ar+ + F + F,ion_neutral,reactive_scattering,1,rate_coefficient,1.6453100000000003,,,,,,,unknown,1.158813047089739,candidate,"delta H = +1.65 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_Arp_O_char_Ar_Op,Ar+ + O -> Ar + O+,ion_neutral,charge_transfer,1,rate_coefficient,0.0,,6.140783410095053e-16,m3/s,langevin_estimate,,444775.1318470554,fast,,candidate,"delta H = -2.14 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_Arp_O2_a1Delta_char_Ar_O2p,Ar+ + O2_a1Delta -> Ar + O2+,ion_neutral,charge_transfer,1,rate_coefficient,0.0,,6.944166251779241e-16,m3/s,langevin_estimate,,502963.9142011648,fast,,candidate,"delta H = -4.67 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_Arp_O2_b1Sigma_char_Ar_O2p,Ar+ + O2_b1Sigma -> Ar + O2+,ion_neutral,charge_transfer,1,rate_coefficient,0.0,,6.944166251779241e-16,m3/s,langevin_estimate,,502963.9142011648,fast,,candidate,"delta H = -5.32 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_Arp_O2_b1Sigma_diss_Ar_Op_O,Ar+ + O2_b1Sigma -> Ar + O+ + O,ion_neutral,dissociative_charge_transfer,1,rate_coefficient,1.3975990000000003,,6.944166251779241e-16,m3/s,langevin_estimate,,502963.9142011648,fast,,candidate,"delta H = +1.40 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_Arp_O2_v_char_Ar_O2p,Ar+ + O2_v -> Ar + O2+,ion_neutral,charge_transfer,1,rate_coefficient,0.0,,6.944166251779241e-16,m3/s,langevin_estimate,,502963.9142011648,fast,,candidate,"delta H = -3.69 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_Arp_O_1D_char_Ar_Op,Ar+ + O_1D -> Ar + O+,ion_neutral,charge_transfer,1,rate_coefficient,0.0,,6.140783410095053e-16,m3/s,langevin_estimate,,444775.1318470554,fast,,candidate,"delta H = -4.11 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_Arp_O_1S_char_Ar_Op,Ar+ + O_1S -> Ar + O+,ion_neutral,charge_transfer,1,rate_coefficient,0.0,,6.140783410095053e-16,m3/s,langevin_estimate,,444775.1318470554,fast,,candidate,"delta H = -6.33 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_Arp_SF_char_Ar_SFp,Ar+ + SF -> Ar + SF+,ion_neutral,charge_transfer,1,rate_coefficient,0.0,,,,,,,unknown,-5.62931696533745,candidate,"delta H = -5.46 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_Arp_SF2_char_Ar_SF2p,Ar+ + SF2 -> Ar + SF2+,ion_neutral,charge_transfer,1,rate_coefficient,0.0,,,,,,,unknown,-5.445074890585864,candidate,"delta H = -4.96 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_Arp_SF2_diss_Ar_Sp_F2,Ar+ + SF2 -> Ar + S+ + F2,ion_neutral,dissociative_charge_transfer,1,rate_coefficient,0.5479370000000001,,,,,,,unknown,0.13739496266175136,candidate,"delta H = +0.55 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_Arp_SF3_char_Ar_SF3p,Ar+ + SF3 -> Ar + SF3+,ion_neutral,charge_transfer,1,rate_coefficient,0.0,,,,,,,unknown,-6.410051405182598,candidate,"delta H = -7.58 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_Arp_SF4_char_Ar_SF4p,Ar+ + SF4 -> Ar + SF4+,ion_neutral,charge_transfer,1,rate_coefficient,0.0,,,,,,,unknown,-3.603837977659351,candidate,"delta H = -3.76 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_Arp_SF4_diss_Ar_SF2p_F2,Ar+ + SF4 -> Ar + SF2+ + F2,ion_neutral,dissociative_charge_transfer,1,rate_coefficient,0.0,,,,,,,unknown,-1.2762173074474337,candidate,"delta H = -0.12 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_Arp_SF5_char_Ar_SF5p,Ar+ + SF5 -> Ar + SF5+,ion_neutral,charge_transfer,1,rate_coefficient,0.0,,,,,,,unknown,-4.543136050397395,candidate,"delta H = -6.16 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
cand_Arp_SF5_diss_Ar_SF4p_F,Ar+ + SF5 -> Ar + SF4+ + F,ion_neutral,dissociative_charge_transfer,1,rate_coefficient,0.0,,,,,,,unknown,-1.9181316649212212,candidate,"delta H = -1.43 eV from formation enthalpies, with ion enthalpies built from the ionization energy"
