reactants,products,id,family,type,depth,status,verdict,decided
SOF3_v + SOF3*,SOF3 + SOF3*,cand_SOF3_v_SOF3*_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SOF4_v + SOF3*,SOF4 + SOF3*,cand_SOF4_v_SOF3*_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SOF_v + SOF3*,SOF + SOF3*,cand_SOF_v_SOF3*_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SO_v + SOF3*,SO + SOF3*,cand_SO_v_SOF3*_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SOF3_v + SOF4,SOF3 + SOF4,cand_SOF3_v_SOF4_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SOF3_v + SOF4*,SOF3 + SOF4*,cand_SOF3_v_SOF4*_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SOF3_v + SOF4_v,SOF3 + SOF4_v,cand_SOF3_v_SOF4_v_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SOF4_v + SOF3_v,SOF4 + SOF3_v,cand_SOF4_v_SOF3_v_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SOF3_v + SOF_v,SOF3 + SOF_v,cand_SOF3_v_SOF_v_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SOF_v + SOF3_v,SOF + SOF3_v,cand_SOF_v_SOF3_v_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SOF3_v + SO_v,SOF3 + SO_v,cand_SOF3_v_SO_v_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SO_v + SOF3_v,SO + SOF3_v,cand_SO_v_SOF3_v_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SOF3_v + S_1D,SOF3 + S_1D,cand_SOF3_v_S_1D_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SOF3_v + S_1S,SOF3 + S_1S,cand_SOF3_v_S_1S_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SOF4,SOF3 + F,SOF4_dissociation_SOF3_F,unimolecular,dissociation,2,literature_supported,conserved,yes
SOF4_v + SOF4,SOF4 + SOF4,cand_SOF4_v_SOF4_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SOF_v + SOF4,SOF + SOF4,cand_SOF_v_SOF4_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SO_v + SOF4,SO + SOF4,cand_SO_v_SOF4_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SOF4_v + SOF4*,SOF4 + SOF4*,cand_SOF4_v_SOF4*_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SOF_v + SOF4*,SOF + SOF4*,cand_SOF_v_SOF4*_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SO_v + SOF4*,SO + SOF4*,cand_SO_v_SOF4*_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SOF4_v + SOF_v,SOF4 + SOF_v,cand_SOF4_v_SOF_v_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SOF_v + SOF4_v,SOF + SOF4_v,cand_SOF_v_SOF4_v_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SOF4_v + SO_v,SOF4 + SO_v,cand_SOF4_v_SO_v_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SO_v + SOF4_v,SO + SOF4_v,cand_SO_v_SOF4_v_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SOF4_v + S_1D,SOF4 + S_1D,cand_SOF4_v_S_1D_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SOF4_v + S_1S,SOF4 + S_1S,cand_SOF4_v_S_1S_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SOF_v + SO_v,SOF + SO_v,cand_SOF_v_SO_v_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SO_v + SOF_v,SO + SOF_v,cand_SO_v_SOF_v_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SOF_v + S_1D,SOF + S_1D,cand_SOF_v_S_1D_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SOF_v + S_1S,SOF + S_1S,cand_SOF_v_S_1S_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SO_v + S_1D,SO + S_1D,cand_SO_v_S_1D_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
SO_v + S_1S,SO + S_1S,cand_SO_v_S_1S_vt,neutral_neutral,vibrational_relaxation,3,candidate,"conserved, species proposed",yes
