equation,reaction_type,family,process,origin,depth,consistency_verdict,state_verdict,thermochemistry_verdict,reaction_evidence_verdict,kinetics_verdict,delta_h_eV,delta_g_eV,threshold_eV,kinetic_data,selected,exclusion_reason,id
SOF4- + SF -> SOF4- + F + S,Collision-induced target dissociation,ion,collision_induced_dissociation,mechanical,4,pass,unknown,unknown,unknown,unknown,,,,,true,,rxn_4aa0873d6fc0
SOF5+ + SF -> SOF5+ + F + S,Collision-induced target dissociation,ion,collision_induced_dissociation,mechanical,4,pass,unknown,unknown,unknown,unknown,,,,,true,,rxn_847ecb5d752a
SOF5- + SF -> SOF5- + F + S,Collision-induced target dissociation,ion,collision_induced_dissociation,mechanical,4,pass,unknown,unknown,unknown,unknown,,,,,true,,rxn_191d0151f163
Ar- + S -> Ar + S + e,Collisional electron detachment,ion,collisional_detachment,mechanical,4,pass,fail,unknown,unknown,unknown,,,,,true,,rxn_48d978fad0a6
Ar- + SF -> Ar + SF + e,Collisional electron detachment,ion,collisional_detachment,mechanical,4,pass,fail,unknown,unknown,unknown,,,,,true,,rxn_0ecb8e1d5a70
ArF- + S -> Ar + F + S + e,Collisional electron detachment,ion,collisional_detachment,mechanical,4,pass,unknown,unknown,unknown,unknown,,,,,true,,rxn_1685977729ea
ArF- + SF -> Ar + F + SF + e,Collisional electron detachment,ion,collisional_detachment,mechanical,4,pass,unknown,unknown,unknown,unknown,,,,,true,,rxn_7f7c58bb6a59
F- + S -> F + S + e,Collisional electron detachment,ion,collisional_detachment,mechanical,4,pass,pass,pass,pass,pass,3.401129274685823,,,rate_coefficient,true,,rxn_15caafbf2197
F- + SF -> F + SF + e,Collisional electron detachment,ion,collisional_detachment,mechanical,4,pass,pass,unknown,pass,pass,,,,rate_coefficient,true,,rxn_4e20bea46b3b
F2- + S -> S + F2 + e,Collisional electron detachment,ion,collisional_detachment,mechanical,4,pass,pass,unknown,pass,pass,,,,rate_coefficient,true,,rxn_5cbb5e126c77
F2- + SF -> SF + F2 + e,Collisional electron detachment,ion,collisional_detachment,mechanical,4,pass,pass,unknown,pass,pass,,,,rate_coefficient,true,,rxn_4a9f5334fc91
O- + S -> O + S + e,Collisional electron detachment,ion,collisional_detachment,mechanical,4,pass,pass,pass,unknown,unknown,1.4605770000000002,,,,true,,rxn_7d787b772ca3
O- + SF -> O + SF + e,Collisional electron detachment,ion,collisional_detachment,mechanical,4,pass,pass,unknown,unknown,unknown,,,,,true,,rxn_5076166c3d40
O2- + S -> S + O2 + e,Collisional electron detachment,ion,collisional_detachment,mechanical,4,pass,pass,unknown,unknown,unknown,,,,,true,,rxn_4dc9ada2aff0
O2- + SF -> SF + O2 + e,Collisional electron detachment,ion,collisional_detachment,mechanical,4,pass,pass,unknown,unknown,unknown,,,,,true,,rxn_149709775b8b
O2F- + S -> O2F + S + e,Collisional electron detachment,ion,collisional_detachment,mechanical,4,pass,unknown,unknown,unknown,unknown,,,,,true,,rxn_008c5c91d8e5
O2F- + SF -> O2F + SF + e,Collisional electron detachment,ion,collisional_detachment,mechanical,4,pass,unknown,unknown,unknown,unknown,,,,,true,,rxn_26909ad15306
OF- + S -> OF + S + e,Collisional electron detachment,ion,collisional_detachment,mechanical,4,pass,unknown,unknown,unknown,unknown,,,,,true,,rxn_6ea3ac205b88
OF- + SF -> OF + SF + e,Collisional electron detachment,ion,collisional_detachment,mechanical,4,pass,unknown,unknown,unknown,unknown,,,,,true,,rxn_669d85f4c6a7
S- + Ar -> Ar + S + e,Collisional electron detachment,ion,collisional_detachment,mechanical,4,pass,pass,unknown,unknown,unknown,,,,,true,,rxn_59a7bda3ed3c
S- + F -> F + S + e,Collisional electron detachment,ion,collisional_detachment,mechanical,4,pass,pass,unknown,unknown,unknown,,,,,true,,rxn_159e62ccbb23
S- + O -> O + S + e,Collisional electron detachment,ion,collisional_detachment,mechanical,4,pass,pass,unknown,unknown,unknown,,,,,true,,rxn_0a81ce882021
S- + O2 -> S + O2 + e,Collisional electron detachment,ion,collisional_detachment,mechanical,4,pass,pass,unknown,unknown,unknown,,,,,true,,rxn_e6791c2d9512
S- + O2F -> O2F + S + e,Collisional electron detachment,ion,collisional_detachment,mechanical,4,pass,unknown,unknown,unknown,unknown,,,,,true,,rxn_5d00da44f055
S- + OF -> OF + S + e,Collisional electron detachment,ion,collisional_detachment,mechanical,4,pass,pass,unknown,unknown,unknown,,,,,true,,rxn_e2cbfb6b4497
S- + S -> 2 S + e,Collisional electron detachment,ion,collisional_detachment,mechanical,4,pass,pass,unknown,unknown,unknown,,,,,true,,rxn_47e2d9c0d3ae
S- + SF -> S + SF + e,Collisional electron detachment,ion,collisional_detachment,mechanical,4,pass,pass,unknown,unknown,unknown,,,,,true,,rxn_351bacf949f3
S- + SF2 -> S + SF2 + e,Collisional electron detachment,ion,collisional_detachment,mechanical,4,pass,pass,unknown,unknown,unknown,,,,,true,,rxn_90c549d2a53a
S- + SF3 -> S + SF3 + e,Collisional electron detachment,ion,collisional_detachment,mechanical,4,pass,pass,unknown,unknown,unknown,,,,,true,,rxn_8e90fa3dc407
S- + SF4 -> S + SF4 + e,Collisional electron detachment,ion,collisional_detachment,mechanical,4,pass,pass,unknown,unknown,unknown,,,,,true,,rxn_8724f611a202
S- + SF5 -> S + SF5 + e,Collisional electron detachment,ion,collisional_detachment,mechanical,4,pass,pass,unknown,unknown,unknown,,,,,true,,rxn_ed7ac4b60a97
S- + SF6 -> S + SF6 + e,Collisional electron detachment,ion,collisional_detachment,mechanical,4,pass,pass,unknown,unknown,unknown,,,,,true,,rxn_225a78858cdb
SF- + Ar -> Ar + SF + e,Collisional electron detachment,ion,collisional_detachment,mechanical,4,pass,unknown,unknown,unknown,unknown,,,,,true,,rxn_76f0f4d2ed93
SF- + F -> F + SF + e,Collisional electron detachment,ion,collisional_detachment,mechanical,4,pass,unknown,unknown,unknown,unknown,,,,,true,,rxn_a7a0c03cde53
SF- + O -> O + SF + e,Collisional electron detachment,ion,collisional_detachment,mechanical,4,pass,unknown,unknown,unknown,unknown,,,,,true,,rxn_ee10031f266d
SF- + O2 -> SF + O2 + e,Collisional electron detachment,ion,collisional_detachment,mechanical,4,pass,unknown,unknown,unknown,unknown,,,,,true,,rxn_ae4c0dd8dcc7
SF- + O2F -> O2F + SF + e,Collisional electron detachment,ion,collisional_detachment,mechanical,4,pass,unknown,unknown,unknown,unknown,,,,,true,,rxn_536e5f758798
SF- + OF -> OF + SF + e,Collisional electron detachment,ion,collisional_detachment,mechanical,4,pass,unknown,unknown,unknown,unknown,,,,,true,,rxn_9344fa09dc1a
SF- + S -> S + SF + e,Collisional electron detachment,ion,collisional_detachment,mechanical,4,pass,unknown,unknown,unknown,unknown,,,,,true,,rxn_74b96c624b73
SF- + SF -> 2 SF + e,Collisional electron detachment,ion,collisional_detachment,mechanical,4,pass,unknown,unknown,unknown,unknown,,,,,true,,rxn_bfbfcfddd180
SF- + SF2 -> SF2 + SF + e,Collisional electron detachment,ion,collisional_detachment,mechanical,4,pass,unknown,unknown,unknown,unknown,,,,,true,,rxn_ea2a602fc706
SF- + SF3 -> SF3 + SF + e,Collisional electron detachment,ion,collisional_detachment,mechanical,4,pass,unknown,unknown,unknown,unknown,,,,,true,,rxn_2c1de90697c6
SF- + SF4 -> SF4 + SF + e,Collisional electron detachment,ion,collisional_detachment,mechanical,4,pass,unknown,unknown,unknown,unknown,,,,,true,,rxn_6f5e0c427c91
SF- + SF5 -> SF5 + SF + e,Collisional electron detachment,ion,collisional_detachment,mechanical,4,pass,unknown,unknown,unknown,unknown,,,,,true,,rxn_ad39a63ee1bb
SF- + SF6 -> SF + SF6 + e,Collisional electron detachment,ion,collisional_detachment,mechanical,4,pass,unknown,unknown,unknown,unknown,,,,,true,,rxn_bb1af8caaf4c
SF2- + S -> S + SF2 + e,Collisional electron detachment,ion,collisional_detachment,mechanical,4,pass,pass,unknown,pass,pass,,,,rate_coefficient,true,,rxn_81b7e1625fb2
SF2- + SF -> SF2 + SF + e,Collisional electron detachment,ion,collisional_detachment,mechanical,4,pass,pass,unknown,pass,pass,,,,rate_coefficient,true,,rxn_3ffab71335c1
SF3- + S -> S + SF3 + e,Collisional electron detachment,ion,collisional_detachment,mechanical,4,pass,pass,unknown,pass,pass,,,,rate_coefficient,true,,rxn_8c740241a7c8
SF3- + SF -> SF3 + SF + e,Collisional electron detachment,ion,collisional_detachment,mechanical,4,pass,pass,unknown,pass,pass,,,,rate_coefficient,true,,rxn_7cbefa759fa1
SF4- + S -> S + SF4 + e,Collisional electron detachment,ion,collisional_detachment,mechanical,4,pass,pass,unknown,pass,pass,,,,rate_coefficient,true,,rxn_c66bf8e40d4b
SF4- + SF -> SF4 + SF + e,Collisional electron detachment,ion,collisional_detachment,mechanical,4,pass,pass,unknown,pass,pass,,,,rate_coefficient,true,,rxn_542e47af0a04
SF5- + S -> S + SF5 + e,Collisional electron detachment,ion,collisional_detachment,mechanical,4,pass,pass,unknown,pass,pass,,,,rate_coefficient,true,,rxn_e2fc54d5ebaa
SF5- + SF -> SF5 + SF + e,Collisional electron detachment,ion,collisional_detachment,mechanical,4,pass,pass,unknown,pass,pass,,,,rate_coefficient,true,,rxn_39d4315decc8
SF6- + S -> S + SF6 + e,Collisional electron detachment,ion,collisional_detachment,mechanical,4,pass,pass,unknown,pass,pass,,,,rate_coefficient,true,,rxn_24ee38c92e44
SF6- + SF -> SF + SF6 + e,Collisional electron detachment,ion,collisional_detachment,mechanical,4,pass,pass,unknown,pass,pass,,,,rate_coefficient,true,,rxn_d23140bfeec2
SOF- + Ar -> Ar + SOF + e,Collisional electron detachment,ion,collisional_detachment,mechanical,4,pass,unknown,unknown,unknown,unknown,,,,,true,,rxn_63ae5e6ca642
SOF- + F -> F + SOF + e,Collisional electron detachment,ion,collisional_detachment,mechanical,4,pass,unknown,unknown,unknown,unknown,,,,,true,,rxn_4b50421086e0
SOF- + O -> O + SOF + e,Collisional electron detachment,ion,collisional_detachment,mechanical,4,pass,unknown,unknown,unknown,unknown,,,,,true,,rxn_f78ae02a4520
SOF- + O2 -> SOF + O2 + e,Collisional electron detachment,ion,collisional_detachment,mechanical,4,pass,unknown,unknown,unknown,unknown,,,,,true,,rxn_bc55cb0db780
SOF- + O2F -> O2F + SOF + e,Collisional electron detachment,ion,collisional_detachment,mechanical,4,pass,unknown,unknown,unknown,unknown,,,,,true,,rxn_dd96551fca72
SOF- + OF -> OF + SOF + e,Collisional electron detachment,ion,collisional_detachment,mechanical,4,pass,unknown,unknown,unknown,unknown,,,,,true,,rxn_a99f5d1260a7
SOF- + S -> S + SOF + e,Collisional electron detachment,ion,collisional_detachment,mechanical,4,pass,unknown,unknown,unknown,unknown,,,,,true,,rxn_75984cf14a8f
SOF- + SF -> SF + SOF + e,Collisional electron detachment,ion,collisional_detachment,mechanical,4,pass,unknown,unknown,unknown,unknown,,,,,true,,rxn_4ce537bfe519
SOF- + SF2 -> SF2 + SOF + e,Collisional electron detachment,ion,collisional_detachment,mechanical,4,pass,unknown,unknown,unknown,unknown,,,,,true,,rxn_d1f407be873f
SOF- + SF3 -> SF3 + SOF + e,Collisional electron detachment,ion,collisional_detachment,mechanical,4,pass,unknown,unknown,unknown,unknown,,,,,true,,rxn_e9593f343d73
SOF- + SF4 -> SF4 + SOF + e,Collisional electron detachment,ion,collisional_detachment,mechanical,4,pass,unknown,unknown,unknown,unknown,,,,,true,,rxn_fa2bd5cf9af6
SOF- + SF5 -> SF5 + SOF + e,Collisional electron detachment,ion,collisional_detachment,mechanical,4,pass,unknown,unknown,unknown,unknown,,,,,true,,rxn_57ef9963c30d
SOF- + SF6 -> SOF + SF6 + e,Collisional electron detachment,ion,collisional_detachment,mechanical,4,pass,unknown,unknown,unknown,unknown,,,,,true,,rxn_d6e322437ee8
SOF3- + S -> S + SOF3 + e,Collisional electron detachment,ion,collisional_detachment,mechanical,4,pass,unknown,unknown,unknown,unknown,,,,,true,,rxn_9f71e1b99d3c
SOF3- + SF -> SF + SOF3 + e,Collisional electron detachment,ion,collisional_detachment,mechanical,4,pass,unknown,unknown,unknown,unknown,,,,,true,,rxn_a8f8cf222456
SOF3- + SOF3 -> 2 SOF3 + e,Collisional electron detachment,ion,collisional_detachment,mechanical,4,pass,unknown,unknown,unknown,unknown,,,,,true,,rxn_e35aa4295ddd
SOF4- + S -> S + SOF4 + e,Collisional electron detachment,ion,collisional_detachment,mechanical,4,pass,unknown,unknown,unknown,unknown,,,,,true,,rxn_940432872970
SOF4- + SF -> SF + SOF4 + e,Collisional electron detachment,ion,collisional_detachment,mechanical,4,pass,unknown,unknown,unknown,unknown,,,,,true,,rxn_69954823d69d
SOF4- + SOF4 -> 2 SOF4 + e,Collisional electron detachment,ion,collisional_detachment,mechanical,4,pass,unknown,unknown,unknown,unknown,,,,,true,,rxn_0bc0044f6dfd
SOF5- + S -> S + SOF5 + e,Collisional electron detachment,ion,collisional_detachment,mechanical,4,pass,unknown,unknown,unknown,unknown,,,,,true,,rxn_1c4de52b0bbe
SOF5- + SF -> SF + SOF5 + e,Collisional electron detachment,ion,collisional_detachment,mechanical,4,pass,unknown,unknown,unknown,unknown,,,,,true,,rxn_795adee3a044
Ar+ + SF -> S+ + Ar + F,Dissociative charge transfer,ion,dissociative_charge_transfer,mechanical,4,pass,pass,pass,unknown,unknown,,-2.2054570787148124,,,true,,rxn_a15f08a07b1a
Ar- + SF -> S- + Ar + F,Dissociative charge transfer,ion,dissociative_charge_transfer,mechanical,4,pass,fail,unknown,unknown,unknown,,,,,true,,rxn_a7cf4073fd88
ArF+ + S -> S+ + Ar + F,Dissociative charge transfer,ion,dissociative_charge_transfer,mechanical,4,pass,unknown,unknown,unknown,unknown,,,,,true,,rxn_a05092181a38
ArF+ + SF -> SF+ + Ar + F,Dissociative charge transfer,ion,dissociative_charge_transfer,mechanical,4,pass,unknown,unknown,unknown,unknown,,,,,true,,rxn_53d78c1f89f1
ArF- + S -> S- + Ar + F,Dissociative charge transfer,ion,dissociative_charge_transfer,mechanical,4,pass,unknown,unknown,unknown,unknown,,,,,true,,rxn_f6fc4cba6a81
ArF- + SF -> SF- + Ar + F,Dissociative charge transfer,ion,dissociative_charge_transfer,mechanical,4,pass,unknown,unknown,unknown,unknown,,,,,true,,rxn_8fe0b83d146b
F+ + SF -> S+ + 2 F,Dissociative charge transfer,ion,dissociative_charge_transfer,mechanical,4,pass,pass,pass,unknown,unknown,,-3.911073725074808,,,true,,rxn_ca487638740f
F- + SF -> S- + 2 F,Dissociative charge transfer,ion,dissociative_charge_transfer,mechanical,4,pass,pass,unknown,unknown,unknown,,,,,true,,rxn_f4794f7e7c52
F2+ + SF -> S+ + F + F2,Dissociative charge transfer,ion,dissociative_charge_transfer,mechanical,4,pass,pass,unknown,unknown,unknown,,,,,true,,rxn_183dac4cf5bc
F2- + SF -> S- + F + F2,Dissociative charge transfer,ion,dissociative_charge_transfer,mechanical,4,pass,pass,unknown,unknown,unknown,,,,,true,,rxn_3377a0f79f91
O+ + SF -> S+ + F + O,Dissociative charge transfer,ion,dissociative_charge_transfer,mechanical,4,pass,pass,unknown,unknown,unknown,,,,,true,,rxn_e2301945cc41
O- + SF -> S- + F + O,Dissociative charge transfer,ion,dissociative_charge_transfer,mechanical,4,pass,pass,unknown,unknown,unknown,,,,,true,,rxn_ad8ce57a0536
O2+ + SF -> S+ + F + O2,Dissociative charge transfer,ion,dissociative_charge_transfer,mechanical,4,pass,pass,unknown,unknown,unknown,,,,,true,,rxn_bbc6f5f91fd8
O2- + SF -> S- + F + O2,Dissociative charge transfer,ion,dissociative_charge_transfer,mechanical,4,pass,pass,unknown,unknown,unknown,,,,,true,,rxn_d692b923013d
O2F+ + SF -> S+ + F + O2F,Dissociative charge transfer,ion,dissociative_charge_transfer,mechanical,4,pass,unknown,unknown,unknown,unknown,,,,,true,,rxn_e6a22a412dff
O2F- + SF -> S- + F + O2F,Dissociative charge transfer,ion,dissociative_charge_transfer,mechanical,4,pass,unknown,unknown,unknown,unknown,,,,,true,,rxn_7d0f6acf594d
OF+ + SF -> S+ + F + OF,Dissociative charge transfer,ion,dissociative_charge_transfer,mechanical,4,pass,unknown,unknown,unknown,unknown,,,,,true,,rxn_0b2918482e51
OF- + SF -> S- + F + OF,Dissociative charge transfer,ion,dissociative_charge_transfer,mechanical,4,pass,unknown,unknown,unknown,unknown,,,,,true,,rxn_39763c9932a8
S+ + SF -> S+ + F + S,Dissociative charge transfer,ion,dissociative_charge_transfer,mechanical,4,pass,pass,unknown,unknown,unknown,,,,,true,,rxn_46060864bfdb
S- + SF -> S- + F + S,Dissociative charge transfer,ion,dissociative_charge_transfer,mechanical,4,pass,pass,unknown,unknown,unknown,,,,,true,,rxn_c3d8a1d7c556
SF+ + SF -> S+ + F + SF,Dissociative charge transfer,ion,dissociative_charge_transfer,mechanical,4,pass,pass,pass,unknown,unknown,,3.4238598866226395,,,true,,rxn_e2ed8bb755c0
SF- + SF -> S- + F + SF,Dissociative charge transfer,ion,dissociative_charge_transfer,mechanical,4,pass,unknown,unknown,unknown,unknown,,,,,true,,rxn_365c564d56e7
SF2+ + SF -> S+ + F + SF2,Dissociative charge transfer,ion,dissociative_charge_transfer,mechanical,4,pass,pass,pass,unknown,unknown,,3.2396178118710504,,,true,,rxn_d6be6e3d0f99
SF2- + SF -> S- + F + SF2,Dissociative charge transfer,ion,dissociative_charge_transfer,mechanical,4,pass,pass,unknown,unknown,unknown,,,,,true,,rxn_ace8620504d9
SF3+ + SF -> S+ + F + SF3,Dissociative charge transfer,ion,dissociative_charge_transfer,mechanical,4,pass,pass,pass,unknown,unknown,,4.204594326467782,,,true,,rxn_6932ca5d72b6
SF3- + SF -> S- + F + SF3,Dissociative charge transfer,ion,dissociative_charge_transfer,mechanical,4,pass,pass,unknown,unknown,unknown,,,,,true,,rxn_e523f70aa55f
SF4+ + SF -> S+ + F + SF4,Dissociative charge transfer,ion,dissociative_charge_transfer,mechanical,4,pass,pass,pass,unknown,unknown,,1.398380898944538,,,true,,rxn_838c6be98b70
SF4- + SF -> S- + F + SF4,Dissociative charge transfer,ion,dissociative_charge_transfer,mechanical,4,pass,pass,unknown,unknown,unknown,,,,,true,,rxn_4db1d30e7b3d
SF5+ + SF -> S+ + F + SF5,Dissociative charge transfer,ion,dissociative_charge_transfer,mechanical,4,pass,pass,pass,unknown,unknown,,2.3376789716825805,,,true,,rxn_b15eb7cf0dce
SF5- + SF -> S- + F + SF5,Dissociative charge transfer,ion,dissociative_charge_transfer,mechanical,4,pass,pass,unknown,unknown,unknown,,,,,true,,rxn_b95397f6484e
SF6+ + SF -> S+ + F + SF6,Dissociative charge transfer,ion,dissociative_charge_transfer,mechanical,4,pass,unknown,unknown,unknown,unknown,,,,,true,,rxn_dfdebe3fd99e
SF6- + SF -> S- + F + SF6,Dissociative charge transfer,ion,dissociative_charge_transfer,mechanical,4,pass,pass,unknown,unknown,unknown,,,,,true,,rxn_632bab09c46a
SOF+ + SF -> S+ + F + SOF,Dissociative charge transfer,ion,dissociative_charge_transfer,mechanical,4,pass,unknown,unknown,unknown,unknown,,,,,true,,rxn_3969bd2c5bc6
SOF- + SF -> S- + F + SOF,Dissociative charge transfer,ion,dissociative_charge_transfer,mechanical,4,pass,unknown,unknown,unknown,unknown,,,,,true,,rxn_ff414c9546a4
SOF3+ + SF -> S+ + F + SOF3,Dissociative charge transfer,ion,dissociative_charge_transfer,mechanical,4,pass,unknown,unknown,unknown,unknown,,,,,true,,rxn_4350bd0c0a0f
SOF3- + SF -> S- + F + SOF3,Dissociative charge transfer,ion,dissociative_charge_transfer,mechanical,4,pass,unknown,unknown,unknown,unknown,,,,,true,,rxn_e192bfffa1a7
SOF4+ + SF -> S+ + F + SOF4,Dissociative charge transfer,ion,dissociative_charge_transfer,mechanical,4,pass,unknown,unknown,unknown,unknown,,,,,true,,rxn_bd883283df05
SOF4- + SF -> S- + F + SOF4,Dissociative charge transfer,ion,dissociative_charge_transfer,mechanical,4,pass,unknown,unknown,unknown,unknown,,,,,true,,rxn_e01a56ebdea0
SOF5+ + SF -> S+ + F + SOF5,Dissociative charge transfer,ion,dissociative_charge_transfer,mechanical,4,pass,unknown,unknown,unknown,unknown,,,,,true,,rxn_218f172559b2
SOF5- + SF -> S- + F + SOF5,Dissociative charge transfer,ion,dissociative_charge_transfer,mechanical,4,pass,unknown,unknown,unknown,unknown,,,,,true,,rxn_0275d30f0ef5
Ar+ + S -> Ar+ + S,Ion-neutral elastic scattering,ion,elastic,mechanical,4,pass,pass,pass,unknown,unknown,-4.440892098500626e-16,,,,true,,rxn_7535e7df9c95
Ar+ + SF -> Ar+ + SF,Ion-neutral elastic scattering,ion,elastic,mechanical,4,pass,pass,pass,unknown,unknown,,6.429132728474708e-16,,,true,,rxn_11e416926e75
Ar- + S -> Ar- + S,Ion-neutral elastic scattering,ion,elastic,mechanical,4,pass,fail,unknown,unknown,unknown,,,,,true,,rxn_422fc34a8483
Ar- + SF -> Ar- + SF,Ion-neutral elastic scattering,ion,elastic,mechanical,4,pass,fail,unknown,unknown,unknown,,,,,true,,rxn_ce8beb4ff96a
ArF+ + S -> ArF+ + S,Ion-neutral elastic scattering,ion,elastic,mechanical,4,pass,unknown,unknown,unknown,unknown,,,,,true,,rxn_cde96adf7aa7
ArF+ + SF -> ArF+ + SF,Ion-neutral elastic scattering,ion,elastic,mechanical,4,pass,unknown,unknown,unknown,unknown,,,,,true,,rxn_bef55d3b0163
ArF- + S -> ArF- + S,Ion-neutral elastic scattering,ion,elastic,mechanical,4,pass,unknown,unknown,unknown,unknown,,,,,true,,rxn_4decc8acd2bb
ArF- + SF -> ArF- + SF,Ion-neutral elastic scattering,ion,elastic,mechanical,4,pass,unknown,unknown,unknown,unknown,,,,,true,,rxn_f2fb4be2ea07
F+ + S -> F+ + S,Ion-neutral elastic scattering,ion,elastic,mechanical,4,pass,pass,pass,unknown,unknown,1.3322676295501878e-15,,,,true,,rxn_421672275dbe
F+ + SF -> F+ + SF,Ion-neutral elastic scattering,ion,elastic,mechanical,4,pass,pass,pass,unknown,unknown,,-1.193981792431017e-15,,,true,,rxn_9dab97c64014
F- + S -> F- + S,Ion-neutral elastic scattering,ion,elastic,mechanical,4,pass,pass,pass,unknown,unknown,0.0,,,,true,,rxn_d9d4d53fe8a4
F- + SF -> F- + SF,Ion-neutral elastic scattering,ion,elastic,mechanical,4,pass,pass,pass,unknown,unknown,,-2.1430442428249028e-16,,,true,,rxn_9d69649db8d4
F2+ + S -> F2+ + S,Ion-neutral elastic scattering,ion,elastic,mechanical,4,pass,pass,unknown,unknown,unknown,,,,,true,,rxn_baf031aa40b8
F2+ + SF -> F2+ + SF,Ion-neutral elastic scattering,ion,elastic,mechanical,4,pass,pass,unknown,unknown,unknown,,,,,true,,rxn_257d9521fff7
F2- + S -> F2- + S,Ion-neutral elastic scattering,ion,elastic,mechanical,4,pass,pass,unknown,unknown,unknown,,,,,true,,rxn_5e178d19dd92
F2- + SF -> F2- + SF,Ion-neutral elastic scattering,ion,elastic,mechanical,4,pass,pass,unknown,unknown,unknown,,,,,true,,rxn_9a164421dc53
O+ + S -> O+ + S,Ion-neutral elastic scattering,ion,elastic,mechanical,4,pass,pass,pass,unknown,unknown,1.3322676295501878e-15,,,,true,,rxn_e96c76a0d3b3
O+ + SF -> O+ + SF,Ion-neutral elastic scattering,ion,elastic,mechanical,4,pass,pass,unknown,unknown,unknown,,,,,true,,rxn_96f96e5815c2
O- + S -> O- + S,Ion-neutral elastic scattering,ion,elastic,mechanical,4,pass,pass,pass,unknown,unknown,0.0,,,,true,,rxn_f2fe3a1e284c
O- + SF -> O- + SF,Ion-neutral elastic scattering,ion,elastic,mechanical,4,pass,pass,pass,unknown,unknown,,1.5307458877320733e-16,,,true,,rxn_381e40b4a96f
O2+ + S -> O2+ + S,Ion-neutral elastic scattering,ion,elastic,mechanical,4,pass,pass,pass,unknown,unknown,-4.440892098500626e-16,,,,true,,rxn_66d3262f7d33
O2+ + SF -> O2+ + SF,Ion-neutral elastic scattering,ion,elastic,mechanical,4,pass,pass,unknown,unknown,unknown,,,,,true,,rxn_482368c4cfa4
O2- + S -> O2- + S,Ion-neutral elastic scattering,ion,elastic,mechanical,4,pass,pass,unknown,unknown,unknown,,,,,true,,rxn_73080b3f0b39
O2- + SF -> O2- + SF,Ion-neutral elastic scattering,ion,elastic,mechanical,4,pass,pass,unknown,unknown,unknown,,,,,true,,rxn_05256ff08d96
O2F+ + S -> O2F+ + S,Ion-neutral elastic scattering,ion,elastic,mechanical,4,pass,unknown,unknown,unknown,unknown,,,,,true,,rxn_6a1857f669cb
O2F+ + SF -> O2F+ + SF,Ion-neutral elastic scattering,ion,elastic,mechanical,4,pass,unknown,unknown,unknown,unknown,,,,,true,,rxn_2f7603b9924e
O2F- + S -> O2F- + S,Ion-neutral elastic scattering,ion,elastic,mechanical,4,pass,unknown,unknown,unknown,unknown,,,,,true,,rxn_d9fa35425e58
O2F- + SF -> O2F- + SF,Ion-neutral elastic scattering,ion,elastic,mechanical,4,pass,unknown,unknown,unknown,unknown,,,,,true,,rxn_ed8e80e8db01
OF+ + S -> OF+ + S,Ion-neutral elastic scattering,ion,elastic,mechanical,4,pass,unknown,unknown,unknown,unknown,,,,,true,,rxn_b5afabe6850c
OF+ + SF -> OF+ + SF,Ion-neutral elastic scattering,ion,elastic,mechanical,4,pass,unknown,unknown,unknown,unknown,,,,,true,,rxn_120fc81b1c51
OF- + S -> OF- + S,Ion-neutral elastic scattering,ion,elastic,mechanical,4,pass,unknown,unknown,unknown,unknown,,,,,true,,rxn_e9b57cf91103
OF- + SF -> OF- + SF,Ion-neutral elastic scattering,ion,elastic,mechanical,4,pass,unknown,unknown,unknown,unknown,,,,,true,,rxn_8034ea47f8d5
S+ + Ar -> S+ + Ar,Ion-neutral elastic scattering,ion,elastic,mechanical,4,pass,pass,pass,unknown,unknown,,0.0,,,true,,rxn_c6f253b6534b
S+ + F -> S+ + F,Ion-neutral elastic scattering,ion,elastic,mechanical,4,pass,pass,pass,unknown,unknown,,1.2245967101856587e-16,,,true,,rxn_78518b93b1bf
S+ + O -> S+ + O,Ion-neutral elastic scattering,ion,elastic,mechanical,4,pass,pass,pass,unknown,unknown,,-1.2245967101856587e-16,,,true,,rxn_bbeb1759d89d
S+ + O2 -> S+ + O2,Ion-neutral elastic scattering,ion,elastic,mechanical,4,pass,pass,pass,unknown,unknown,,0.0,,,true,,rxn_c3181505e9ba
S+ + O2F -> S+ + O2F,Ion-neutral elastic scattering,ion,elastic,mechanical,4,pass,unknown,unknown,unknown,unknown,,,,,true,,rxn_d0f4ba39e702
S+ + OF -> S+ + OF,Ion-neutral elastic scattering,ion,elastic,mechanical,4,pass,pass,pass,unknown,unknown,,1.2245967101856587e-16,,,true,,rxn_8a64f4dc2724
S+ + SF -> S+ + SF,Ion-neutral elastic scattering,ion,elastic,mechanical,4,pass,pass,pass,unknown,unknown,,6.429132728474708e-16,,,true,,rxn_3cde42c3d53e
S+ + SF2 -> S+ + SF2,Ion-neutral elastic scattering,ion,elastic,mechanical,4,pass,pass,pass,unknown,unknown,,-4.898386840742635e-16,,,true,,rxn_83cc2fbee592
S+ + SF3 -> S+ + SF3,Ion-neutral elastic scattering,ion,elastic,mechanical,4,pass,pass,pass,unknown,unknown,,0.0,,,true,,rxn_9cecd9dbc3ef
S+ + SF4 -> S+ + SF4,Ion-neutral elastic scattering,ion,elastic,mechanical,4,pass,pass,pass,unknown,unknown,,0.0,,,true,,rxn_01892a362ab0
S+ + SF5 -> S+ + SF5,Ion-neutral elastic scattering,ion,elastic,mechanical,4,pass,pass,pass,unknown,unknown,,0.0,,,true,,rxn_feef8c404360
